Primary_Key,Store_Number,vehicle_color,vehicle_make,vehicle_model,vehicle_type,vehicle_year,count
9008,Store_5270,Black,Toyota,Corolla,,,1
9009,Store_5270,Black,Volvo,S60,Car,2006,1
9010,Store_5270,Blue,Audi,S4,Car,2011,1
9011,Store_5270,Blue,Toyota,Tundra,Truck,2010,2
9012,Store_5270,Green,Jeep,Wrangler,SUV,2011,2
9013,Store_5270,Red,Ford,Focus,Car,2014,2
9014,Store_5270,Silver,Subaru,Forester,Car,2016,1
9015,Store_5270,White,Toyota,RAV4,,2017,1
9016,Store_5270,,,,,,73
9017,Store_5287,Gold,Toyota,,Car,,2
9018,Store_5287,Silver,,,Car,,1
9019,Store_5287,,,,,,10
9020,Store_5287,,,,Box Truck,,2
9021,Store_5292,Black,Hyundai,Elantra,Car,,2
9022,Store_5292,Black,Nissan,,Car,,2
9023,Store_5292,Black,,,Car,,1
9024,Store_5292,Blue,Audi,A4,Car,,1
9025,Store_5292,Gray,Dodge,,SUV,,1
9026,Store_5292,Gray,,,Car,,2
9027,Store_5292,Green,,,Car,,1
9028,Store_5292,Purple,Kia,Sorento,Van,,1
9029,Store_5292,Red,Mazda,,Car,,1
9030,Store_5292,Red,,,Truck,,1
9031,Store_5292,Silver,Dodge,,Truck,,1
9032,Store_5292,Silver,,,Car,,1
9033,Store_5292,Silver,,,SUV,,1
9034,Store_5292,,,,,,39
9035,Store_5294,Black,,,Car,,1
9036,Store_5294,Blue,Chevrolet,Silverado 1500,Truck,,2
9037,Store_5294,Blue,Honda,Civic,Car,,2
9038,Store_5294,Blue,,,Car,,1
9039,Store_5294,Gray,Kia,Soul,SUV,,2
9040,Store_5294,Gray,Nissan,Pathfinder,SUV,,1
9041,Store_5294,Silver,BMW,,SUV,,5
9042,Store_5294,Silver,,,Car,,2
9043,Store_5294,White,Chevrolet,,SUV,,4
9044,Store_5294,White,Dodge,RAM 150,Truck,,1
9045,Store_5294,White,,,Car,,1
9046,Store_5294,,,,,,41
9047,Store_5294,,,,Bicycle,,1
9048,Store_5295,Black,Chevrolet,Equinox,,,1
9049,Store_5295,Black,,,SUV,,2
9050,Store_5295,Black,,,Truck,,1
9051,Store_5295,Gray,,,Car,,2
9052,Store_5295,Orange,Dodge,Caliber,Other,,8
9053,Store_5295,Purple,Buick,Century,Car,2000,4
9054,Store_5295,Red,,,Car,,2
9055,Store_5295,Red,,,SUV,,2
9056,Store_5295,White,,,Box Truck,,3
9057,Store_5295,White,,,Car,,2
9058,Store_5295,,,,,,4
9059,Store_5295,,,,Public Transit,,1
9060,Store_5298,,,,,,1
9061,Store_5302,Black,Chevrolet,Malibu,Car,,2
9062,Store_5302,Black,Chevrolet,Suburban,SUV,,1
9063,Store_5302,Black,Chrysler,Pacifica,SUV,,1
9064,Store_5302,Black,Nissan,Murano,Van,,1
9065,Store_5302,Black,,,Van,,4
9066,Store_5302,Silver,,,Van,,1
9067,Store_5302,White,Audi,,Car,,1
9068,Store_5302,White,Chevrolet,Traverse,SUV,,2
9069,Store_5302,White,,,Car,,1
9070,Store_5302,,,,,,9
9071,Store_5316,,,,,,5
9072,Store_5321,Black,Chevrolet,Silverado 1500,Truck,,2
9073,Store_5321,Black,,,Car,,2
9074,Store_5321,Blue,Toyota,Camry,Car,,2
9075,Store_5321,Gray,Chevrolet,Sonic,Car,2012,2
9076,Store_5321,Gray,Honda,CR-V,SUV,,3
9077,Store_5321,Silver,Chevrolet,Cavalier,Car,,1
9078,Store_5321,White,Chevrolet,Cobalt,Car,,1
9079,Store_5321,White,Chevrolet,Traverse,SUV,,2
9080,Store_5321,White,Nissan,Rogue,SUV,,2
9081,Store_5321,,,,,,41
9082,Store_5327,Gray,Cadillac,Escalade,SUV,2016,1
9083,Store_5327,Gray,Isuzu,Ascender,SUV,2008,1
9084,Store_5327,Green,Jeep,,SUV,,1
9085,Store_5327,White,INFINITI,G35,Car,,1
9086,Store_5327,White,Lexus,RX 300,SUV,2021,1
9087,Store_5327,,,,,,96
9088,Store_5331,Black,Chevrolet,Tahoe Limited/Z71,Truck,2005,1
